author_first,city_code_max,city_code_min,city_code1
李鑫,1100.0,1100.0,False
李钟林,2224.0,2224.0,False
李钢,1100.0,1100.0,False
李铁映,1100.0,1100.0,False
李锋亮,1100.0,1100.0,False
李锐,1100.0,1100.0,False
李锴,4201.0,4201.0,False
李长英,1200.0,1200.0,False
李长青,5101.0,5101.0,False
李雪松,1100.0,1100.0,False
李雪灵,2201.0,2201.0,False
李雪莲,5101.0,1200.0,True
李雪辉,4401.0,4401.0,False
李雯,1100.0,1100.0,False
李霁友,3100.0,3100.0,False
李青原,4201.0,4201.0,False
李靖,3100.0,3100.0,False
李静,3401.0,1200.0,True
李非,1200.0,1200.0,False
李韬,6104.0,6104.0,False
李颖,6201.0,6201.0,False
李飞跃,1200.0,1200.0,False
李鹏,4101.0,4101.0,False
杜丽虹,1100.0,1100.0,False
杜佳,1200.0,1200.0,False
杜修立,2102.0,2102.0,False
杜兴强,3502.0,3502.0,False
杜冰青,1100.0,1100.0,False
杜凤莲,1100.0,1100.0,False
杜凯,3201.0,3201.0,False
杜创,1100.0,1100.0,False
杜勇,5000.0,5000.0,False
杜勇宏,1200.0,1200.0,False
杜建华,4201.0,4201.0,False
杜江,5101.0,5101.0,False
杜海韬,5101.0,5101.0,False
杜秦川,1100.0,1100.0,False
杜莉,2201.0,2201.0,False
杜萌,1100.0,1100.0,False
杜辉,2102.0,2102.0,False
杜运周,3201.0,3201.0,False
杜鑫,1100.0,1100.0,False
杜颖,1100.0,1100.0,False
杜鹏,1100.0,1100.0,False
来有为,1100.0,1100.0,False
杨东升,1100.0,1100.0,False
杨丹,5101.0,5101.0,False
杨为官,3702.0,3702.0,False
杨云彦,4201.0,4201.0,False
杨仲强,1200.0,1200.0,False
杨俊,1200.0,1100.0,True
杨俊杰,4201.0,4201.0,False
杨元泽,6101.0,6101.0,False
杨先明,5301.0,5301.0,False
杨光,3100.0,1200.0,True
杨全发,4401.0,4401.0,False
杨其静,1100.0,1100.0,False
杨军华,3401.0,3401.0,False
杨剑侠,5000.0,3100.0,True
杨勇,4201.0,3201.0,True
杨华磊,6201.0,1100.0,True
杨国新,1200.0,1200.0,False
杨国超,4201.0,4201.0,False
杨坤,4401.0,4401.0,False
杨培鸿,1100.0,1100.0,False
杨大光,2201.0,2201.0,False
杨大楷,3100.0,3100.0,False
杨天健,1100.0,1100.0,False
杨天宇,1100.0,1100.0,False
杨如彦,1100.0,1100.0,False
杨娟,1100.0,1100.0,False
杨婵,3100.0,3100.0,False
杨子晖,4401.0,4401.0,False
杨学成,1100.0,1100.0,False
杨宏恩,4102.0,4102.0,False
杨小海,3100.0,3100.0,False
杨峰,1100.0,1100.0,False
杨帆,3100.0,3100.0,False
杨庆和,1406.0,1406.0,False
杨建明,1100.0,1100.0,False
杨建清,4419.0,4419.0,False
杨德勇,1100.0,1100.0,False
杨德怀,1100.0,1100.0,False
杨德才,3201.0,3201.0,False
杨德明,1100.0,1100.0,False
杨忠,3201.0,3201.0,False
杨思群,1100.0,1100.0,False
杨恩,5101.0,5101.0,False
杨慧宇,3201.0,3201.0,False
杨战胜,3302.0,3302.0,False
杨招军,4301.0,4301.0,False
杨振,1100.0,1100.0,False
杨振兵,1200.0,1200.0,False
杨振宇,4401.0,4401.0,False
杨敬年,1200.0,1200.0,False
杨文,4403.0,1100.0,True
杨文辉,1100.0,1100.0,False
杨新铭,1100.0,1100.0,False
杨春学,1100.0,1100.0,False
杨春林,4401.0,4401.0,False
杨晓兰,3100.0,3100.0,False
杨晓敏,1100.0,1100.0,False
杨晓晨,1100.0,1100.0,False
杨晓玲,1200.0,1200.0,False
杨智元,3502.0,3502.0,False
杨曦,3502.0,3502.0,False
杨朝军,3100.0,3100.0,False
杨林,5301.0,5301.0,False
杨枝煌,1100.0,1100.0,False
杨柳,4201.0,1100.0,True
杨栋,1100.0,1100.0,False
杨栋梁,1200.0,1200.0,False
杨森,4201.0,4201.0,False
杨欢,3100.0,3100.0,False
杨永恒,1100.0,1100.0,False
杨汝岱,4303.0,1100.0,True
杨泽文,4401.0,4401.0,False
杨海燕,3100.0,3100.0,False
杨海珍,1100.0,1100.0,False
杨海生,4401.0,4401.0,False
杨海群,1100.0,1100.0,False
杨涛,6101.0,6101.0,False
杨清海,1200.0,1200.0,False
杨灿明,4201.0,4201.0,False
杨玉龙,3301.0,3301.0,False
杨玲丽,3100.0,3100.0,False
杨珍增,1200.0,1200.0,False
杨瑞龙,1100.0,1100.0,False
杨畅,1200.0,1200.0,False
杨盼盼,1100.0,1100.0,False
杨秀萍,2101.0,2101.0,False
杨秋菊,3100.0,3100.0,False
杨立岩,1100.0,1100.0,False
杨素兰,1100.0,1100.0,False
杨经国,4401.0,4401.0,False
杨继东,1100.0,1100.0,False
杨继军,3201.0,3201.0,False
杨继国,3502.0,3502.0,False
杨继生,4201.0,4201.0,False
杨耀武,1100.0,1100.0,False
杨肃昌,6201.0,6201.0,False
杨胜刚,4301.0,4301.0,False
杨艳琳,4201.0,4201.0,False
杨艳红,3100.0,3100.0,False
杨荣海,3201.0,3201.0,False
杨蕙馨,3701.0,3701.0,False
杨记军,5101.0,5101.0,False
杨赞,1100.0,1100.0,False
杨进,4201.0,4201.0,False
杨连星,1100.0,1100.0,False
杨道广,1100.0,1100.0,False
杨钧,1100.0,1100.0,False
杨长江,3100.0,3100.0,False
杨雷,1100.0,1100.0,False
杨静,1100.0,1100.0,False
杨风禄,3701.0,3701.0,False
杭斌,1401.0,1401.0,False
林乐,1100.0,1100.0,False
林伯强,3502.0,3501.0,True
林光华,3201.0,3201.0,False
林冬元,4303.0,4303.0,False
林勇,4401.0,4401.0,False
林卉,3501.0,3501.0,False
林后春,1100.0,1100.0,False
林宝清,3502.0,3502.0,False
林展,1100.0,1100.0,False
林岗,1100.0,1100.0,False
林川,5000.0,5000.0,False
林平,1100.0,1100.0,False
林广明,1100.0,1100.0,False
林建浩,4401.0,4401.0,False
林忠晶,1100.0,1100.0,False
林文生,3100.0,3100.0,False
林文顺,1200.0,1200.0,False
林树,3201.0,3201.0,False
林楠,1100.0,1100.0,False
林毅夫,1100.0,1100.0,False
林民书,3502.0,3502.0,False
林汉川,1100.0,1100.0,False
林泓,3502.0,3502.0,False
林洪明,5101.0,5101.0,False
林浚清,3301.0,3301.0,False
林润辉,1200.0,1200.0,False
林煜恩,3507.0,2201.0,True
林玉伦,1100.0,1100.0,False
林理升,3100.0,3100.0,False
林琳,3201.0,3201.0,False
林祺,3301.0,3301.0,False
林立国,3100.0,3100.0,False
林章悦,1200.0,1200.0,False
林细细,1100.0,1100.0,False
林莞娟,1100.0,1100.0,False
柏培文,3502.0,3502.0,False
柏桦,1200.0,1200.0,False
柯善咨,4301.0,4301.0,False
柯建飞,3505.0,3505.0,False
柯荣住,3301.0,3301.0,False
柳卸林,1100.0,1100.0,False
柳建华,4401.0,4401.0,False
柳思维,4301.0,4301.0,False
柳明,1200.0,1200.0,False
柳楠,1100.0,1100.0,False
柳欣,1200.0,1200.0,False
柳越,1100.0,1100.0,False
柴国俊,5101.0,5101.0,False
柴效武,3301.0,3301.0,False
柴正猛,1200.0,1200.0,False
柴用栋,1100.0,1100.0,False
栾存存,1100.0,1100.0,False
栾惠德,1200.0,1200.0,False
栾雅钧,1200.0,1200.0,False
桂勇,3100.0,3100.0,False
桂林,3601.0,3601.0,False
桂荷发,3601.0,1100.0,True
桑自国,1200.0,1200.0,False
梁上坤,1100.0,1100.0,False
梁东黎,3201.0,3201.0,False
梁云芳,2102.0,2102.0,False
梁冰,3100.0,3100.0,False
梁婧,1100.0,1100.0,False
梁岚雨,3100.0,3100.0,False
梁帅,5201.0,5201.0,False
梁平汉,5101.0,4401.0,True
梁强,4405.0,4405.0,False
梁文泉,3100.0,3100.0,False
梁斯,6501.0,6501.0,False
梁权熙,4501.0,4501.0,False
梁柱,4401.0,4401.0,False
梁正,1200.0,1100.0,True
梁热,1200.0,1200.0,False
梁猛,4201.0,4201.0,False
梁玉堂,1100.0,1100.0,False
梁琦,4401.0,3201.0,True
梁琪,1200.0,1200.0,False
梁若冰,3502.0,3502.0,False
梁运文,4501.0,4501.0,False
梅世云,1100.0,1100.0,False
梅亮,3301.0,3301.0,False
梅冬州,1100.0,1100.0,False
楼国强,3100.0,1100.0,True
楼文高,3100.0,3100.0,False
楼文龙,1100.0,1100.0,False
楼铭铭,3100.0,3100.0,False
樊丽明,3701.0,3100.0,True
樊明太,1100.0,1100.0,False
樊潇彦,3100.0,3100.0,False
樊福卓,3100.0,3100.0,False
樊纲,1100.0,1100.0,False
樊苗江,1200.0,1200.0,False
樊茂清,1100.0,1100.0,False
樊颖,1100.0,1100.0,False
欧阳峣,4301.0,4301.0,False
欧阳志刚,4201.0,3601.0,True
欧阳日辉,1100.0,1100.0,False
欧阳葵,6101.0,6101.0,False
武力,1100.0,1100.0,False
武力超,3502.0,3502.0,False
武博华,6101.0,6101.0,False
武夏,3100.0,3100.0,False
武少俊,1100.0,1100.0,False
武常岐,1100.0,1100.0,False
武志伟,3201.0,3201.0,False
武红,1100.0,1100.0,False
武良成,1200.0,1200.0,False
武魏巍,4101.0,4101.0,False
段兵,1100.0,1100.0,False
段军山,4401.0,4401.0,False
段国蕊,3701.0,3701.0,False
段威,1100.0,1100.0,False
段忠东,4301.0,4301.0,False
段文斌,1200.0,1200.0,False
段有志,1100.0,1100.0,False
段续源,1200.0,1200.0,False
段维明,1100.0,1100.0,False
殷允杰,1100.0,1100.0,False
殷兴山,1100.0,1100.0,False
殷军,3201.0,3201.0,False
殷剑峰,1100.0,1100.0,False
殷德生,3100.0,3100.0,False
殷波,3301.0,3301.0,False
殷醒民,3100.0,3100.0,False
殷雷,5101.0,5101.0,False
毛东俊,1100.0,1100.0,False
毛其淋,1200.0,1200.0,False
毛基业,1100.0,1100.0,False
毛宇星,3100.0,3100.0,False
毛彦军,6101.0,6101.0,False
毛捷,3301.0,1100.0,True
毛新述,1100.0,1100.0,False
毛日昇,1100.0,1100.0,False
毛昊,1100.0,1100.0,False
毛瑞宁,1100.0,1100.0,False
毛艳华,4401.0,4401.0,False
毛雅娟,4401.0,4401.0,False
毛颖,6101.0,6101.0,False
江 晴,4201.0,4201.0,False
江东坡,5201.0,5201.0,False
江伟,4401.0,4401.0,False
江六一,3407.0,3407.0,False
江其务,6101.0,6101.0,False
江小涓,1100.0,1100.0,False
江振华,4403.0,4403.0,False
江曙霞,3502.0,3502.0,False
江曼琦,1200.0,1200.0,False
江永红,3401.0,3401.0,False
江求川,4201.0,4101.0,True
江瑞平,1100.0,1100.0,False
江生忠,1200.0,1200.0,False
汤二子,3201.0,2102.0,True
汤亮,3100.0,3100.0,False
汤凌霄,4301.0,4301.0,False
汤向俊,6101.0,3211.0,True
汤小青,1100.0,1100.0,False
汤林闽,1100.0,1100.0,False
汤玉刚,3701.0,3100.0,True
汤碧,1200.0,1200.0,False
汤秀莲,1200.0,1200.0,False
汤维祺,3100.0,3100.0,False
汤颖梅,3201.0,3201.0,False
汪丁丁,1100.0,1100.0,False
汪伟,3301.0,3100.0,True
汪光成,3100.0,3100.0,False
汪冲,3201.0,3201.0,False
汪利娜,1100.0,1100.0,False
汪勇祥,1100.0,1100.0,False
汪增洋,3100.0,3100.0,False
汪天喜,1100.0,1100.0,False
汪孟海,1200.0,1200.0,False
汪小亚,1100.0,1100.0,False
汪川,1100.0,1100.0,False
汪德华,1100.0,1100.0,False
汪敏达,3201.0,3201.0,False
汪旭晖,2102.0,2102.0,False
汪昊,1100.0,1100.0,False
汪昌云,1100.0,1100.0,False
汪晖,3301.0,3301.0,False
汪泉,3201.0,3201.0,False
汪洋,3601.0,1100.0,True
汪浩,1100.0,1100.0,False
汪海,4201.0,4201.0,False
汪涛,4201.0,4201.0,False
汪淼军,3301.0,3301.0,False
汪炜,3301.0,3301.0,False
汪玲,1100.0,1100.0,False
汪祖杰,3403.0,3403.0,False
汪立鑫,3100.0,3100.0,False
汪红驹,1100.0,1100.0,False
汪良军,3301.0,3301.0,False
汪莉,3100.0,3100.0,False
汪菲,1100.0,1100.0,False
汪贵浦,3301.0,3301.0,False
汪辉,3100.0,3100.0,False
汪陈,3407.0,3407.0,False
沈伟基,1100.0,1100.0,False
沈全芳,3711.0,3711.0,False
沈军,4401.0,4401.0,False
沈凌,3100.0,3100.0,False
沈利生,3505.0,1100.0,True
沈剑飞,1100.0,1100.0,False
沈可挺,3301.0,3301.0,False
沈国兵,3301.0,3100.0,True
沈坤荣,3201.0,3201.0,False
沈怡斐,3100.0,3100.0,False
沈悦,6101.0,1100.0,True
沈扬扬,1200.0,1200.0,False
沈新凤,3100.0,3100.0,False
沈春苗,3201.0,3201.0,False
沈永建,3201.0,3201.0,False
沈沛龙,1401.0,1100.0,True
沈炳熙,1100.0,1100.0,False
沈瑶,3301.0,3301.0,False
沈立人,3201.0,3201.0,False
沈维涛,3502.0,3502.0,False
沈艳,1100.0,1100.0,False
沈艺峰,3502.0,3502.0,False
沈越,1100.0,1100.0,False
油晓峰,1401.0,1401.0,False
洪之涓,3201.0,3201.0,False
洪俊杰,1100.0,1100.0,False
洪兴建,3301.0,3301.0,False
洪正,5101.0,5101.0,False
洪永淼,3502.0,3502.0,False
洪联英,4301.0,4301.0,False
洪葭管,1100.0,1100.0,False
洪远朋,3100.0,3100.0,False
洪道麟,1100.0,1100.0,False
洪银兴,3201.0,3201.0,False
洪锡熙,3502.0,3502.0,False
洪露,1100.0,1100.0,False
涂正革,4201.0,4201.0,False
涂红,1200.0,1200.0,False
涂菲,1100.0,1100.0,False
渠慎宁,1100.0,1100.0,False
温信祥,1100.0,1100.0,False
温兴祥,5101.0,5101.0,False
温军,6101.0,6101.0,False
温小霓,6101.0,6101.0,False
温志强,1200.0,1200.0,False
温树英,1401.0,1401.0,False
温涛,5000.0,5000.0,False
温燕,1100.0,1100.0,False
游士兵,4201.0,4201.0,False
游家兴,3502.0,3502.0,False
游春,4403.0,4403.0,False
湛泳,4303.0,4303.0,False
滕堂伟,3100.0,3100.0,False
潘佐郑,5101.0,5101.0,False
潘再见,3502.0,3502.0,False
潘功胜,1100.0,1100.0,False
潘向东,1100.0,1100.0,False
潘士远,3301.0,3301.0,False
潘宏胜,1200.0,1200.0,False
潘家华,1100.0,1100.0,False
潘小娟,1100.0,1100.0,False
潘小明,4403.0,4403.0,False
潘庆中,1100.0,1100.0,False
潘建,1200.0,1200.0,False
潘建国,1200.0,1200.0,False
潘彬,3302.0,3302.0,False
潘慧峰,1100.0,1100.0,False
潘敏,4201.0,4201.0,False
潘文卿,1100.0,1100.0,False
潘杰,5101.0,5101.0,False
潘正彦,3100.0,3100.0,False
潘泽清,1200.0,1200.0,False
潘洁,3100.0,3100.0,False
潘淑娟,3403.0,3403.0,False
潘珊,4401.0,1100.0,True
潘红波,4201.0,4201.0,False
潘越,3502.0,3502.0,False
潘黎,4201.0,4201.0,False
焦勇兵,1200.0,1200.0,False
焦卢玲,3100.0,3100.0,False
焦蕾,1200.0,1200.0,False
焦豪,1100.0,1100.0,False
熊伟,4401.0,4401.0,False
熊兵,4201.0,4201.0,False
熊其康,1100.0,1100.0,False
熊劼,4201.0,4201.0,False
熊和平,4201.0,4201.0,False
熊家财,4401.0,4401.0,False
熊性美,1200.0,1200.0,False
熊灵,4201.0,4201.0,False
熊熊,1200.0,1200.0,False
熊爱宗,1100.0,1100.0,False
熊瑞祥,4303.0,4303.0,False
熊衍飞,4401.0,4401.0,False
熊长金,1100.0,1100.0,False
熊飞,1100.0,1100.0,False
燕志雄,4401.0,3100.0,True
燕红忠,1401.0,1401.0,False
牛凯龙,1200.0,1200.0,False
牛大勇,2301.0,2301.0,False
牛新艳,1100.0,1100.0,False
牛晓健,3100.0,3100.0,False
牛晓帆,5301.0,5301.0,False
牛智敬,1200.0,1200.0,False
牛梦琦,1100.0,1100.0,False
牛润盛,1100.0,1100.0,False
牛贺,1100.0,1100.0,False
牛霖琳,3502.0,3502.0,False
牛鸿,4401.0,4401.0,False
牟怡楠,6101.0,6101.0,False
王一鸣,1100.0,1100.0,False
王世伟,2102.0,2102.0,False
王东,1100.0,1100.0,False
王东京,1100.0,1100.0,False
王义中,3301.0,3301.0,False
王义华,5101.0,5101.0,False
王书华,1401.0,1401.0,False
王书斌,3211.0,3211.0,False
王争,3301.0,3301.0,False
王云清,3100.0,3100.0,False
王亚华,1100.0,1100.0,False
王亚君,3701.0,3701.0,False
王亚平,1100.0,1100.0,False
王亚楠,3204.0,3204.0,False
王亮亮,3201.0,3201.0,False
王仁祥,4201.0,4201.0,False
王仪祥,3501.0,3501.0,False
王会娟,1100.0,1100.0,False
王伟,3505.0,3505.0,False
王伟光,2101.0,1100.0,True
王传正,1100.0,1100.0,False
王传英,1200.0,1200.0,False
王佳菲,1100.0,1100.0,False
王俊,3403.0,1100.0,True
王俊寿,1200.0,1200.0,False
王俊豪,3301.0,3301.0,False
王信,1100.0,1100.0,False
王修华,4301.0,4301.0,False
王倩,3701.0,1200.0,True
王元林,6101.0,6101.0,False
王元龙,1100.0,1100.0,False
王兆刚,2101.0,2101.0,False
王兆星,1100.0,1100.0,False
王克强,3100.0,3100.0,False
王克敏,3100.0,3100.0,False
王兰芳,3100.0,1200.0,True
王兴业,2201.0,2201.0,False
王兵,4401.0,4401.0,False
王冬,1100.0,1100.0,False
王冰辉,3100.0,3100.0,False
王凌云,4201.0,4201.0,False
王凤彬,1100.0,1100.0,False
王凤荣,3701.0,3701.0,False
王则柯,4401.0,4401.0,False
王刚,1100.0,1100.0,False
王刚刚,3100.0,3100.0,False
王利平,1100.0,1100.0,False
王勇,3302.0,1100.0,True
王勋,4401.0,4401.0,False
王华,4301.0,4301.0,False
王博,5101.0,1200.0,True
王博森,1100.0,1100.0,False
王同勋,1100.0,1100.0,False
王向楠,5101.0,1100.0,True
王君斌,5101.0,5101.0,False
王周伟,3100.0,3100.0,False
王哲兵,1100.0,1100.0,False
王国俊,3201.0,3201.0,False
王国军,1100.0,1100.0,False
王国刚,1100.0,1100.0,False
王国成,1100.0,1100.0,False
王国红,4502.0,4502.0,False
王国静,3506.0,3100.0,True
王垚,1100.0,1100.0,False
王增业,1200.0,1200.0,False
王增武,1100.0,1100.0,False
王夏阳,4401.0,4401.0,False
王大军,1100.0,1100.0,False
王大海,1200.0,1200.0,False
王天宇,1100.0,1100.0,False
王妍,2201.0,2201.0,False
王娇莺,1100.0,1100.0,False
王婕,1100.0,1100.0,False
王婧,4201.0,4201.0,False
王婷婷,3505.0,3505.0,False
王媛,3100.0,3100.0,False
王子君,1100.0,1100.0,False
王孝松,1100.0,1100.0,False
王学斌,3100.0,3100.0,False
王学龙,4403.0,4403.0,False
王宇,1501.0,1100.0,True
王宇伟,3201.0,3201.0,False
王宇明,3100.0,3100.0,False
王宇锋,3601.0,3601.0,False
王守坤,3601.0,3601.0,False
王守法,4301.0,4301.0,False
王宋涛,4405.0,4405.0,False
王宏扬,5101.0,5101.0,False
王宏淼,1100.0,1100.0,False
王定星,3502.0,3502.0,False
王定祥,5000.0,5000.0,False
王宣喻,4405.0,4405.0,False
王宪全,2301.0,2301.0,False
王家传,3709.0,3709.0,False
王家瑞,1100.0,1100.0,False
王小平,3100.0,3100.0,False
王小波,1200.0,1200.0,False
王小鲁,1100.0,1100.0,False
王小龙,6101.0,1100.0,True
王少国,1100.0,1100.0,False
王少平,4201.0,4201.0,False
王岳龙,1200.0,1200.0,False
王干,4201.0,4201.0,False
王平,5101.0,1100.0,True
王广宇,1100.0,1100.0,False
王广谦,1100.0,1100.0,False
王庆石,2102.0,2102.0,False
王庆芳,1200.0,1200.0,False
王应贵,3201.0,3201.0,False
王庶,1100.0,1100.0,False
王延中,1100.0,1100.0,False
王延军,1100.0,1100.0,False
王延增,1200.0,1200.0,False
王延明,3100.0,3100.0,False
王建东,1200.0,1200.0,False
王建峰,1301.0,1301.0,False
王建明,3301.0,3301.0,False
王建英,3301.0,3301.0,False
王建萍,5000.0,5000.0,False
王开国,3100.0,3100.0,False
王弓,1100.0,1100.0,False
王弟海,3100.0,1100.0,True
王彦超,1100.0,1100.0,False
王彩玲,1200.0,1200.0,False
王德宏,1100.0,1100.0,False
王德文,1100.0,1100.0,False
王志伟,3201.0,3201.0,False
王志军,1200.0,1200.0,False
王志刚,1100.0,1100.0,False
王怡,3100.0,3100.0,False
王恕立,4201.0,4201.0,False
王慧琴,3100.0,3100.0,False
王成辉,1200.0,1200.0,False
王扬雷,2201.0,2201.0,False
王振中,1100.0,1100.0,False
王敏,1100.0,1100.0,False
王敏玉,2301.0,2301.0,False
王文春,5101.0,5101.0,False
王斌,3502.0,3502.0,False
王旭东,2102.0,2102.0,False
王旭祥,1100.0,1100.0,False
王昀,2102.0,2102.0,False
王昌海,1100.0,1100.0,False
王昌盛,1100.0,1100.0,False
王明琳,3301.0,3301.0,False
王春峰,1200.0,1200.0,False
王春超,4401.0,4401.0,False
王昭凤,1200.0,1200.0,False
王晋斌,1100.0,1100.0,False
王晓,3701.0,1100.0,True
王晓全,5101.0,5101.0,False
王晓天,1200.0,1200.0,False
王晓娆,1100.0,1100.0,False
王晓德,1200.0,1200.0,False
王晓燕,3100.0,3100.0,False
王晓翌,1301.0,1301.0,False
王晓芳,6101.0,6101.0,False
王晓蓉,1200.0,1200.0,False
王晓龙,6101.0,6101.0,False
王晨宇,3301.0,3301.0,False
王景兰,1100.0,1100.0,False
王景富,1100.0,1100.0,False
王智勇,1100.0,1100.0,False
王智波,4401.0,4401.0,False
王曦,4401.0,4401.0,False
王曲,1100.0,1100.0,False
王曼舒,1200.0,1200.0,False
王月欣,1100.0,1100.0,False
王朝平,1200.0,1200.0,False
王朝明,5101.0,5101.0,False
王朝辉,1200.0,1200.0,False
王朝阳,1100.0,1100.0,False
王未卿,1100.0,1100.0,False
王松,4301.0,4301.0,False
王松奇,1100.0,1100.0,False
王松涛,1100.0,1100.0,False
王林生,1100.0,1100.0,False
王根蓓,3100.0,3100.0,False
王格玮,1100.0,1100.0,False
王森,1401.0,1401.0,False
王楚明,4102.0,4102.0,False
王欢,6101.0,3701.0,True
王正位,1100.0,1100.0,False
王永中,1100.0,1100.0,False
王永兴,1200.0,1200.0,False
王永贵,1100.0,1100.0,False
王永进,3502.0,1200.0,True
王永钦,3100.0,3100.0,False
王永齐,3301.0,3301.0,False
王汝芳,1200.0,1200.0,False
王治政,1100.0,1100.0,False
王洋,1200.0,1200.0,False
王洪光,4401.0,4401.0,False
王洪斌,1200.0,1200.0,False
王海兵,3100.0,3100.0,False
王海港,4401.0,1100.0,True
王滨,1200.0,1200.0,False
王潇,1100.0,1100.0,False
王煦逸,3100.0,3100.0,False
王燕妮,6101.0,6101.0,False
王燕武,3502.0,3502.0,False
王爱俭,3209.0,1200.0,True
王爱虎,4401.0,4401.0,False
王玉珍,1200.0,1200.0,False
王玉茹,1200.0,1200.0,False
王玉雄,1100.0,1100.0,False
王玲,1100.0,1100.0,False
王玲玲,5301.0,4201.0,True
王珏,2102.0,1100.0,True
王班班,4201.0,4201.0,False
王珺红,3702.0,3702.0,False
王琎,1100.0,1100.0,False
王琼,1100.0,1100.0,False
王瑞华,3100.0,3100.0,False
王瑞淑,3403.0,3403.0,False
王璐,5101.0,1200.0,True
王甄,3100.0,3100.0,False
王申,3201.0,3201.0,False
王皓,1100.0,1100.0,False
王相宁,3401.0,3401.0,False
王磊,4401.0,4401.0,False
王福林,4401.0,4401.0,False
王秀清,1100.0,1100.0,False
王秀芳,1100.0,1100.0,False
王稳,1100.0,1100.0,False
王稼琼,1100.0,1100.0,False
王立勇,1100.0,1100.0,False
王立彦,1100.0,1100.0,False
王竹泉,3702.0,3702.0,False
王红建,4401.0,4401.0,False
王红领,1100.0,1100.0,False
王继平,1200.0,1200.0,False
王继祖,1200.0,1200.0,False
王维薇,1200.0,1200.0,False
王美今,4401.0,4401.0,False
王美艳,1100.0,1100.0,False
王美萃,1501.0,1501.0,False
王耀中,4301.0,4301.0,False
王聪,4401.0,4401.0,False
王胜,4201.0,4201.0,False
王自力,1100.0,1100.0,False
王自锋,1200.0,1200.0,False
王艳,4401.0,1200.0,True
王艳娟,1100.0,1100.0,False
王艺明,3502.0,3502.0,False
王芃,3100.0,3100.0,False
王芬,4101.0,4101.0,False
王芳,3100.0,3100.0,False
王苍峰,3701.0,3100.0,True
王荫林,1100.0,1100.0,False
王营,3701.0,3701.0,False
王蕾,6101.0,6101.0,False
王诚,1100.0,1100.0,False
王贤彬,4401.0,4401.0,False
王贵东,1200.0,1200.0,False
王跃堂,3201.0,3201.0,False
王辉,1100.0,1100.0,False
王迅,1100.0,1100.0,False
王进,4201.0,4201.0,False
王进诚,1100.0,1100.0,False
王远卓,1100.0,1100.0,False
王远昊,3100.0,3100.0,False
王述英,1200.0,1200.0,False
王道平,1200.0,1200.0,False
王遥,1100.0,1100.0,False
王都富,5101.0,5101.0,False
王醒男,4401.0,4401.0,False
王金杰,1200.0,1200.0,False
王金霞,1100.0,1100.0,False
王铁男,2301.0,2301.0,False
王锋,6101.0,3203.0,True
王锦阳,5101.0,5101.0,False
王雄元,4201.0,4201.0,False
王雅炯,1100.0,1100.0,False
王雨,1100.0,1100.0,False
王雨飞,1100.0,1100.0,False
王雪标,2102.0,2102.0,False
王雪萍,6101.0,6101.0,False
王雷,5101.0,5101.0,False
王霄,4401.0,4401.0,False
王震,1100.0,1100.0,False
王静,4102.0,1200.0,True
王顺林,3100.0,3100.0,False
王频,4201.0,4201.0,False
王颖捷,1100.0,1100.0,False
王飞,1100.0,1100.0,False
王鹏,5101.0,1100.0,True
王鹤,4303.0,4303.0,False
王鹰翔,6101.0,6101.0,False
班耀波,6101.0,6101.0,False
甄小鹏,6101.0,6101.0,False
甄峰,1100.0,1100.0,False
甄建斌,6101.0,6101.0,False
甄艺凯,3301.0,3301.0,False
甘家武,4201.0,4201.0,False
甘犁,5101.0,5101.0,False
田丁石,4201.0,4201.0,False
田丰,3301.0,3301.0,False
田伟,3201.0,3201.0,False
田传浩,3301.0,3301.0,False
田侃,1100.0,1100.0,False
田利辉,1200.0,1100.0,True
田剑英,3302.0,3302.0,False
田华臣,4201.0,4201.0,False
田国强,3100.0,3100.0,False
田娟娟,2106.0,2106.0,False
田存志,4401.0,4401.0,False
田宝新,5101.0,5101.0,False
田岗,1200.0,1200.0,False
田巍,1100.0,1100.0,False
田庆刚,5000.0,5000.0,False
田志伟,3100.0,3100.0,False
田敏,6101.0,6101.0,False
田新民,1100.0,1100.0,False
田明圣,1200.0,1200.0,False
田春生,1100.0,1100.0,False
田晓霞,3100.0,3100.0,False
田森,5101.0,5101.0,False
田毕飞,4201.0,4201.0,False
田瑛,1100.0,1100.0,False
田磊,3301.0,3301.0,False
田秋生,4401.0,4401.0,False
田野,1100.0,1100.0,False
田霖,4101.0,4101.0,False
田青,2102.0,1100.0,True
田颇,4403.0,4403.0,False
申宇,5101.0,5101.0,False
申广军,1100.0,1100.0,False
申慧慧,1100.0,1100.0,False
申明浩,4401.0,4401.0,False
申璐,2102.0,2102.0,False
白云霞,3100.0,3100.0,False
白俊红,3201.0,3201.0,False
白永秀,6101.0,6101.0,False
白胜玲,1100.0,1100.0,False
白葳,1100.0,1100.0,False
白让让,3100.0,3100.0,False
白贵廷,5000.0,5000.0,False
白重恩,1100.0,1100.0,False
白钦先,4401.0,2101.0,True
白雪洁,1200.0,1200.0,False
白默,1200.0,1200.0,False
皮建才,3201.0,1100.0,True
盖庆恩,3100.0,3100.0,False
盛丹,1200.0,1200.0,False
盛军,3100.0,3100.0,False
盛勇炜,1100.0,1100.0,False
盛天翔,3201.0,3201.0,False
盛斌,1200.0,1200.0,False
盛来运,1100.0,1100.0,False
盛松成,1100.0,1100.0,False
盛誉,1200.0,1200.0,False
