,author_first,unit_city_code,unitnum,unitdiff
2522,刘佳,1100.0,27,中国机械设备进出口总公司;中国科学院;中国人民大学;国家海洋信息中心;首都师范大学;北京理工大学;北京空间科技信息研究所;北京大学;北京师范大学;中国传媒大学;中国艺术研究院;清华大学;北京联合大学;中国政法大学;北京体育大学;北京林业大学;北京电影学院;中国电影博物馆;北京交通大学;中国广播艺术团;中国地质大学;中央民族大学;北京工业大学;中国农业大学;北京邮电大学;中国石油;交通运输部;
2523,刘佳,2101.0,2,东北大学;鲁迅美术学院;
2524,刘佳,2201.0,3,吉林农业大学;吉林体育学院;吉林大学;
2525,刘佳,2301.0,2,黑龙江大学;哈尔滨师范大学;
2526,刘佳,3100.0,5,同济大学;上海财经大学;华东师范大学;上海外国语大学;复旦大学;
2527,刘佳,3201.0,5,南京师范大学;南京大学;南京艺术学院;南京工业大学;江苏文艺出版社;
2528,刘佳,3501.0,2,福建船政交通职业学院;福建师范大学;
2529,刘佳,3701.0,3,山东省农业科学院;山东大学;山东省宏观经济研究院;
2530,刘佳,4201.0,5,中南民族大学;武汉东湖学院;中南财经政法大学;湖北大学;华中科技大学;
2531,刘佳,4301.0,2,湖南大学;中南林业科技大学;
2532,刘佳,4401.0,2,暨南大学;华南师范大学;
2533,刘佳,4501.0,2,广西民族大学;广西电视台;
2534,刘佳,5000.0,2,西南大学;重庆理工大学;
2535,刘佳,5101.0,4,四川大学;四川省气候中心;西南交通大学;四川日报;
2536,刘佳,6101.0,4,陕西师范大学;西安交通大学;西北政法大学;西安体育学院;
2537,刘佳佳,1100.0,2,对外经济贸易大学;中国社会科学院;
2538,刘佳宁,4401.0,2,广东省社会科学院;华南师范大学;
2539,刘佳音,2201.0,2,东北师范大学;吉林大学;
2540,刘侠,1100.0,2,北方工业大学;北京师范大学;
2541,刘俊,1100.0,11,清华大学;中国传媒大学;北京师范大学;中国科学院;中国人民大学;中国人民银行;国家行政学院;中央美术学院;北京大学;国家图书馆;水利部;
2542,刘俊,3100.0,4,复旦大学;华东政法大学;华东师范大学;上海海事大学;
2543,刘俊,3201.0,6,东南大学;南京师范大学;南京大学;南京农业大学;江苏省委党校;江苏省人民政府;
2544,刘俊,3601.0,2,江西师范大学;华东交通大学;
2545,刘俊,4201.0,4,武汉大学;湖北广播电视总台;华中师范大学;湖北经济学院;
2546,刘俊,4301.0,2,湖南大学;中南大学;
2547,刘俊,4401.0,3,广东财经大学;华南师范大学;中山大学;
2548,刘俊,5000.0,4,西南政法大学;重庆大学;重庆师范大学;西南大学;
2549,刘俊,5101.0,3,四川大学;西华大学;西南财经大学;
2550,刘俊,5301.0,2,云南省委党校;昆明理工大学;
2551,刘俊,6101.0,2,西北大学;西安交通大学;
2552,刘俊丽,1100.0,2,中国力学学会;中国科学技术信息研究所;
2553,刘俊利,3207.0,4,江苏省连云港市教育局教研室;江苏连云港市教育局教研室;连云港市教育局教研室;江苏连云港市教委教研室;
2554,刘俊喜,1402.0,2,大同市考古研究所;山西省大同市考古研究所;
2555,刘俊彦,1100.0,3,中国青少年研究中心;中国青年研究杂志社;中国青少年研究会;
2556,刘俊敏,1100.0,3,北京印刷学院;北京化工大学;空军指挥学院;
2557,刘俊杰,1100.0,2,中央党校;农业部;
2558,刘俊梅,1100.0,2,中国现代国际关系研究所;北京石油化工学院;
2559,刘俊海,1100.0,2,中国社会科学院;中国人民大学;
2560,刘俊生,1100.0,2,中国政法大学;北京师范大学;
2561,刘俊霞,4201.0,2,中南财经政法大学;武汉大学;
2562,刘俐,4401.0,2,华南农业大学;中山大学;
2563,刘保中,1100.0,2,北京大学;中国社会科学院;
2564,刘保军,1100.0,2,最高人民法院;财政部;
2565,刘保华,1200.0,2,天津大学;天津体育学院;
2566,刘保平,1100.0,2,北京大学;中央电视台;
2567,刘保庆,4101.0,2,河南工业大学;河南中医药大学;
2568,刘保昌,4201.0,2,湖北省社会科学院;武汉大学;
2569,刘保玉,1100.0,3,北京航空航天大学;中国人民大学;中国政法大学;
2570,刘信芳,3401.0,3,安徽大学;安徽合肥;安徽省大学;
2571,刘倩,1100.0,10,中央财经大学;北京师范大学;中国科学技术信息研究所;北京大学;中国人民大学;北京交通大学;中国社会科学院;北京语言大学;中央电视台;中国传媒大学;
2572,刘倩,4101.0,2,河南省社会科学院;中原工学院;
2573,刘倩,4201.0,3,武汉大学;华中师范大学;湖北人民出版社;
2574,刘倩,4301.0,2,长沙理工大学;长沙商贸旅游职业技术学院;
2575,刘倩,4401.0,2,华南师范大学;中山大学;
2576,刘倩,5000.0,3,西南政法大学;重庆大学;重庆师范大学;
2577,刘倩,5101.0,2,成都学院;四川大学;
2578,刘倩,6101.0,2,西安交通大学;西北政法大学;
2579,刘倩倩,1100.0,3,中国科学院;国务院;环境保护部;
2580,刘健,1100.0,15,对外经济贸易大学;首都经济贸易大学;北京航空航天大学;中国社会科学院;北京工业大学;课程教材研究所;北京舞蹈学院;北京外国语大学;中国科学院;清华大学;中国人口宣传教育中心;中国美协;西北京师范大学;中国政法大学;人民教育出版社;
2581,刘健,1200.0,3,南开大学;天津艺术职业学院;天津银监局;
2582,刘健,2101.0,2,沈阳工业大学;鲁迅美术学院;
2583,刘健,2301.0,2,哈尔滨工业大学;哈尔滨商业大学;
2584,刘健,3100.0,3,上海交通大学;上海体育学院;交通银行;
2585,刘健,3201.0,3,南京大学;南京理工大学;南京航空航天大学;
2586,刘健,3702.0,2,中国海洋大学;青岛大学;
2587,刘健,4201.0,2,华中师范大学;武汉理工大学;
2588,刘健,4301.0,2,中南大学;湖南师范大学;
2589,刘健,4312.0,2,怀化学院;怀化师专;
2590,刘健,5101.0,2,成都学院;四川循环经济研究中心;
2591,刘健,6101.0,3,西安交通大学;空军工程大学;陕西省委组织部;
2592,刘健儿,1100.0,2,北京师范大学;教育部;
2593,刘元,4201.0,2,华中师范大学;湖北大学;
2594,刘元春,3100.0,3,上海社会科学院;上海交通大学;华东师范大学;
2595,刘元胜,2201.0,2,吉林财经大学;吉林大学;
2596,刘兆德,3701.0,2,山东建筑大学;山东大学;
2597,刘兆明,3100.0,2,上海大学;复旦大学;
2598,刘兆林,5101.0,2,西南交通大学;电子科技大学;
2599,刘兆顺,1100.0,2,北京师范大学;中国科学院;
2600,刘光,1100.0,2,清华大学;中国书画杂志社;
2601,刘光,3701.0,2,山东财经大学;山东艺术学院;
2602,刘光华,3601.0,3,江西师范大学;江西省发展改革委;江西省发改委政策法规处;
2603,刘光明,1100.0,2,中国社会科学院;农业部;
2604,刘光明,3417.0,2,池州师范专科学校;安徽池州师专;
2605,刘光溪,1100.0,6,中国小微金融研究院;中国WTO研究会;中国世界贸易组织研究会;国家外汇管理局;中国法学会;中国WTO;
2606,刘光溪,3100.0,6,复旦大学;上海WTO研究中心;上海对外经贸大学;上海WTO;WTO上海研究中心;世贸组织上海研究中心;
2607,刘光溪,5301.0,3,中国国际贸易促进会云南省分会;云南省人民政府;云南省金融办党组;
2608,刘光辉,4301.0,2,湖南师范大学;长沙市动物园;
2609,刘克,1100.0,4,北京语言大学;首都师范大学;北京物资学院;国家自然科学基金委员会;
2610,刘克,4113.0,3,南阳师范学院;南阳师院中文系;河南省南阳师院中文系;
2611,刘克勇,1100.0,2,中国人民大学;财政部;
2612,刘克勤,3311.0,2,丽水职业技术学院;丽水学院;
2613,刘克华,3201.0,2,南京大学;东南大学;
2614,刘克崮,1100.0,3,国家监察部;国家开发银行;财政部;
2615,刘克崮,2101.0,2,辽宁省副省长;辽宁大学;
2616,刘克春,3601.0,2,江西农业大学;江西财经大学;
2617,刘克逸,3100.0,2,复旦大学;上海国际集团;
2618,刘兢,4401.0,2,华南师范大学;暨南大学;
2619,刘全波,4403.0,2,深圳市规划国土发展研究中心;深圳市城市规划发展研究中心;
2620,刘全福,3100.0,2,华东理工大学;上海外国语大学;
2621,刘兰,1100.0,8,中国科学技术信息研究所;中国社会科学院;北京师范大学;中国科学院;首都体育学院;商务印书馆;中央民族大学;中央电视台;
2622,刘兰,3100.0,2,复旦大学;华东师范大学;
2623,刘兰,4201.0,2,江汉大学;武汉大学;
2624,刘兰剑,6101.0,2,长安大学;西安理工大学;
2625,刘兰明,1304.0,2,邯郸大学;邯郸职业技术学院;
2626,刘兰英,3100.0,2,上海师范大学;华东师范大学;
2627,刘兴东,4401.0,2,华南师范大学;中山大学;
2628,刘兴云,1100.0,2,中国科学院;中国石油;
2629,刘兴云,4113.0,2,南阳师范学院;南阳师院历史系;
2630,刘兴云,4301.0,2,中南大学;湖南商学院;
2631,刘兴华,1100.0,5,首都师范大学;北京景山学校;清华大学;北京市学习与认知重点实验室;北京大学;
2632,刘兴国,1100.0,2,中国社会科学院;中国企业联合会研究部;
2633,刘兴国,1301.0,2,河北科技大学;河北省油画研究会;
2634,刘兴国,3201.0,2,南京理工大学;南京农业大学;
2635,刘兴春,1100.0,3,北京市大兴区教育委员会;北京师范大学;化学工业出版社;
2636,刘兵,1100.0,4,中央财经大学;清华大学;北京邮电大学;中国社会科学院;
2637,刘兵,1200.0,2,天津农学院;河北工业大学;
2638,刘兵,3100.0,2,上海体育学院;复旦大学;
2639,刘兵,3201.0,2,河海大学;江苏广电总台;
2640,刘兵,3701.0,5,山东财经大学;山东省社科规划办;山东省社科规划办公室;山东省社会科学规划办公室;山东大学;
2641,刘兵,5101.0,4,四川省委农村工作办公室;西南民族大学;四川大学;四川省委农办产业经济发展处;
2642,刘兵,6101.0,2,西安图书馆;陕西师范大学;
2643,刘兵权,4301.0,2,长沙理工大学;湖南大学;
2644,刘冉,1100.0,2,中国科学院;中国政法大学;
2645,刘军,1100.0,23,北京大学;中国人民大学;北京市金融工作局;中央财经大学;中国社会科学院;北京雍和宫管理处;中央民族大学;首都师范大学;北京师范大学;北京电影学院;中国政法大学;对外经济贸易大学;中国农业大学;北京日本学研究中心;中国科学院;中国人民公安大学;国际关系学院;北京物资学院;中国地质大学;清华大学;中国传媒大学;首都医科大学;国务院;
2646,刘军,1200.0,6,南开大学;天津财经大学;天津美术学院;天津美院油画系;天津电视台;天津银监局;
2647,刘军,1301.0,2,河北师范大学;河北体育学院;
2648,刘军,1401.0,3,山西财经大学;山西大学;山西省科学技术情报研究所;
2649,刘军,1507.0,2,内蒙古呼伦贝尔学院;呼伦贝尔学院;
2650,刘军,2101.0,2,东北大学;沈阳建筑大学;
2651,刘军,2102.0,6,大连海洋大学;东北财经大学;大连广播电视台;辽宁师范大学;大连交通大学;海军大连舰艇学院;
2652,刘军,2201.0,2,吉林大学;东北师范大学;
2653,刘军,2301.0,3,哈尔滨工程大学;黑龙江大学;哈尔滨师范大学;
2654,刘军,3100.0,6,华东师范大学;复旦大学;上海立信会计金融学院;华东理工大学;上海海洋大学;上海市发展和改革委员会;
2655,刘军,3201.0,7,东南大学;南京信息工程大学;南京师范大学;南京大学;南京财经大学;南京市规划设计研究院;南京农业大学;
2656,刘军,3301.0,4,浙江大学;浙江工业大学;浙江省文物考古研究所;浙江水利水电学院;
2657,刘军,3401.0,2,合肥工业大学;安徽农业大学;
2658,刘军,3701.0,5,山东财经大学;山东大学;山东省纪律检查委员会;山东体育学院;山东师范大学;
2659,刘军,3707.0,2,第二炮兵青州士官学校;山东省潍坊医学院;
2660,刘军,4102.0,2,河南大学;河南省开封市图书馆;
2661,刘军,4115.0,2,信阳师范学院;河南省信阳市中级人民法院;
2662,刘军,4201.0,6,武汉理工大学;华中师范大学;武汉大学;湖北大学;湖北科学技术出版社;湖北科技出版社;
2663,刘军,4301.0,7,湖南大学;中南大学;国防科学技术大学;湖南省农业科学院;湖南省农业经济和农业区划研究所;湖南省发展改革委员会;湖南农业大学;
2664,刘军,4401.0,7,广州航海学院;暨南大学;广东外语外贸大学;中山大学;广东农工商职业技术学院;广东省中医院;广东省农业科学院;
2665,刘军,4403.0,3,深圳市国家税务局;广东省深圳市国家税务局;深圳大学;
2666,刘军,5000.0,2,重庆工商大学;西南政法大学;
2667,刘军,5101.0,3,西南交通大学;西南石油大学;西南财经大学;
2668,刘军,5301.0,2,云南农业大学;云南大学;
2669,刘军,6101.0,5,西安交通大学;陕西省国家税务局;西安理工大学;西安体育学院;陕西师范大学;
2670,刘军,6201.0,7,甘肃省科学技术情报研究所;兰州市工程咨询服务处;兰州市工程咨询中心;兰州大学;兰州石化公司;兰州市项目投资评审中心;西北师范大学;
2671,刘军,6501.0,2,新疆农业大学;新疆财经大学;
2672,刘军丽,5101.0,2,四川旅游学院;四川大学;
2673,刘军伟,4201.0,2,华中科技大学;武汉科技大学;
2674,刘军华,3100.0,2,上海市第一中级人民法院;华东师范大学;
2675,刘军华,6101.0,2,西安财经学院;陕西师范大学;
2676,刘冠军,1100.0,2,首都经济贸易大学;中国科学院;
2677,刘冠军,3707.0,2,安丘市博物馆;山东省安丘市博物馆;
2678,刘冬,1100.0,5,清华大学;中国海关出版社;中国社会科学院;华北电力大学;环境保护部;
2679,刘冬,2301.0,2,哈尔滨工业大学;哈尔滨商业大学;
2680,刘冬,6101.0,2,陕西学前师范学院;西安科技大学;
2681,刘冬京,3601.0,3,南昌大学;南昌职业技术师范学院;江西科技师范大学;
2682,刘冬华,3100.0,3,上海交通大学;上海理工大学;同济大学;
2683,刘冬梅,1100.0,11,中国科学技术发展战略研究院;中国人民大学;中国科学技术促进发展研究中心;中国科技促进发展研究中心;北京师范大学;中央民族大学;中国科学院;中国社会科学院;北京农学院;教育部;科技部;
2684,刘冬梅,1200.0,2,天津大学;天津理工大学;
2685,刘冬梅,3706.0,2,鲁东大学;烟台职业学院;
2686,刘冬梅,4201.0,2,华中师范大学;中南财经政法大学;
2687,刘冬梅,5000.0,2,重庆市委党校;重庆第二师范学院;
2688,刘冰,1100.0,9,中国煤炭经济学院;清华大学;国家统计局;北京师范大学;中华医学会;中国人民大学;北京科技大学;中国传媒大学;中国互联网络信息中心;
2689,刘冰,1200.0,3,天津师范大学;南开大学;天津音乐学院;
2690,刘冰,1302.0,2,唐山学院;河北唐山学院;
2691,刘冰,2201.0,3,东北师范大学;吉林大学;吉林省统计科学研究所;
2692,刘冰,2301.0,2,东北农业大学;黑龙江大学;
2693,刘冰,3100.0,2,同济大学;复旦大学;
2694,刘冰,3301.0,4,浙江理工大学;浙江大学;浙江科技学院;杭州师范大学;
2695,刘冰,3701.0,4,山东省宏观经济研究院;山东大学;山东宏观经济研究院;山东广播电视大学;
2696,刘冰,4201.0,2,武汉大学;武汉理工大学;
2697,刘冰,4301.0,3,湖南大学;湖南农业大学;中南大学;
2698,刘冰,4401.0,3,中山大学;华南师范大学;广州医科大学;
2699,刘冰冰,3201.0,3,南京艺术学院;江苏建康职业学院;南京审计大学;
2700,刘冲,1100.0,5,北京大学;清华大学;中国现代国际关系研究院;首都经济贸易大学;环境保护部;
2701,刘冲,3100.0,3,上海财经大学;上海立信会计金融学院;复旦大学;
2702,刘冲,4301.0,3,长沙环境保护职业技术学院;湖南长沙环境保护职业技术学院;湖南师范大学;
2703,刘冲,6201.0,2,兰州大学;兰州城市学院;
2704,刘凌,1100.0,3,北京大学;中国人民大学;北京师范大学;
2705,刘凌,3100.0,3,上海对外经贸大学;上海电子信息职业技术学院;华东师范大学;
2706,刘凌斌,3501.0,2,福建师范大学;福建社会科学院;
2707,刘凡,1100.0,6,中国科学院;中国社会科学院;国家工商行政管理总局;清华大学;国家统计局;全国政协;
