city_name,city_code,date,site_id,site_name,temp,gtemp,rain,sunshine,humidity,wind,wind_max,wind_d
商丘市,4114.0,2017-12-25,58005,商丘,1.1,1.9,0.0,7.3,55.0,1.5,5.9,9.0
商丘市,4114.0,2017-12-26,58005,商丘,2.2,1.7,0.0,6.4,54.0,1.6,4.0,1.0
商丘市,4114.0,2017-12-27,58005,商丘,3.4,2.3,0.0,0.0,59.0,2.8,5.3,8.0
商丘市,4114.0,2017-12-28,58005,商丘,4.8,4.6,0.0,0.0,72.0,1.9,3.1,7.0
商丘市,4114.0,2017-12-29,58005,商丘,2.3,3.1,0.0,0.0,83.0,1.2,2.0,1.0
商丘市,4114.0,2017-12-30,58005,商丘,3.2,4.0,0.0,5.4,70.0,2.1,4.8,16.0
商丘市,4114.0,2017-12-31,58005,商丘,1.1,1.3,0.0,6.1,68.0,1.8,5.3,10.0
徐州市,3203.0,2017-12-01,58027,徐州,2.6,3.7,0.0,7.2,70.0,1.0,2.2,6.0
淮北市,3406.0,2017-12-01,58027,徐州,2.6,3.7,0.0,7.2,70.0,1.0,2.2,6.0
徐州市,3203.0,2017-12-02,58027,徐州,6.4,5.7,0.0,7.0,64.0,1.2,3.2,7.0
淮北市,3406.0,2017-12-02,58027,徐州,6.4,5.7,0.0,7.0,64.0,1.2,3.2,7.0
徐州市,3203.0,2017-12-03,58027,徐州,6.3,5.6,0.0,5.5,81.0,0.6,2.2,13.0
淮北市,3406.0,2017-12-03,58027,徐州,6.3,5.6,0.0,5.5,81.0,0.6,2.2,13.0
徐州市,3203.0,2017-12-04,58027,徐州,5.0,5.0,0.0,7.0,58.0,1.3,3.8,4.0
淮北市,3406.0,2017-12-04,58027,徐州,5.0,5.0,0.0,7.0,58.0,1.3,3.8,4.0
徐州市,3203.0,2017-12-05,58027,徐州,1.7,2.8,0.0,7.9,57.0,1.1,3.5,13.0
淮北市,3406.0,2017-12-05,58027,徐州,1.7,2.8,0.0,7.9,57.0,1.1,3.5,13.0
徐州市,3203.0,2017-12-06,58027,徐州,1.7,2.7,0.0,7.1,76.0,1.0,2.6,11.0
淮北市,3406.0,2017-12-06,58027,徐州,1.7,2.7,0.0,7.1,76.0,1.0,2.6,11.0
徐州市,3203.0,2017-12-07,58027,徐州,3.5,3.2,0.0,6.9,63.0,1.0,3.4,1.0
淮北市,3406.0,2017-12-07,58027,徐州,3.5,3.2,0.0,6.9,63.0,1.0,3.4,1.0
徐州市,3203.0,2017-12-08,58027,徐州,1.9,2.3,0.0,8.4,44.0,1.8,4.8,13.0
淮北市,3406.0,2017-12-08,58027,徐州,1.9,2.3,0.0,8.4,44.0,1.8,4.8,13.0
徐州市,3203.0,2017-12-09,58027,徐州,4.0,2.4,0.0,4.2,42.0,0.9,3.4,13.0
淮北市,3406.0,2017-12-09,58027,徐州,4.0,2.4,0.0,4.2,42.0,0.9,3.4,13.0
徐州市,3203.0,2017-12-10,58027,徐州,4.9,3.3,0.0,8.0,38.0,2.4,4.8,13.0
淮北市,3406.0,2017-12-10,58027,徐州,4.9,3.3,0.0,8.0,38.0,2.4,4.8,13.0
徐州市,3203.0,2017-12-11,58027,徐州,3.0,1.9,0.0,7.9,46.0,1.6,3.9,5.0
淮北市,3406.0,2017-12-11,58027,徐州,3.0,1.9,0.0,7.9,46.0,1.6,3.9,5.0
徐州市,3203.0,2017-12-12,58027,徐州,1.1,1.6,0.0,7.0,42.0,3.4,6.0,5.0
淮北市,3406.0,2017-12-12,58027,徐州,1.1,1.6,0.0,7.0,42.0,3.4,6.0,5.0
徐州市,3203.0,2017-12-13,58027,徐州,3.2,3.0,0.0,5.9,62.0,3.2,5.3,5.0
淮北市,3406.0,2017-12-13,58027,徐州,3.2,3.0,0.0,5.9,62.0,3.2,5.3,5.0
徐州市,3203.0,2017-12-14,58027,徐州,2.2,2.5,0.0,0.0,73.0,2.2,4.8,5.0
淮北市,3406.0,2017-12-14,58027,徐州,2.2,2.5,0.0,0.0,73.0,2.2,4.8,5.0
徐州市,3203.0,2017-12-15,58027,徐州,3.3,3.7,0.7,0.0,90.0,1.2,2.3,5.0
淮北市,3406.0,2017-12-15,58027,徐州,3.3,3.7,0.7,0.0,90.0,1.2,2.3,5.0
徐州市,3203.0,2017-12-16,58027,徐州,0.8,1.8,0.0,7.4,59.0,2.5,5.6,15.0
淮北市,3406.0,2017-12-16,58027,徐州,0.8,1.8,0.0,7.4,59.0,2.5,5.6,15.0
徐州市,3203.0,2017-12-17,58027,徐州,-1.3,0.6,0.0,7.8,47.0,1.3,3.7,13.0
淮北市,3406.0,2017-12-17,58027,徐州,-1.3,0.6,0.0,7.8,47.0,1.3,3.7,13.0
徐州市,3203.0,2017-12-18,58027,徐州,1.9,1.9,0.0,8.3,42.0,1.0,3.3,12.0
淮北市,3406.0,2017-12-18,58027,徐州,1.9,1.9,0.0,8.3,42.0,1.0,3.3,12.0
徐州市,3203.0,2017-12-19,58027,徐州,2.0,1.6,0.0,8.1,40.0,0.8,4.9,5.0
淮北市,3406.0,2017-12-19,58027,徐州,2.0,1.6,0.0,8.1,40.0,0.8,4.9,5.0
徐州市,3203.0,2017-12-20,58027,徐州,3.3,2.1,0.0,8.1,39.0,2.1,4.6,13.0
淮北市,3406.0,2017-12-20,58027,徐州,3.3,2.1,0.0,8.1,39.0,2.1,4.6,13.0
徐州市,3203.0,2017-12-21,58027,徐州,4.1,2.4,0.0,8.4,40.0,0.8,3.0,8.0
淮北市,3406.0,2017-12-21,58027,徐州,4.1,2.4,0.0,8.4,40.0,0.8,3.0,8.0
徐州市,3203.0,2017-12-22,58027,徐州,4.8,3.4,0.0,7.7,52.0,0.5,1.8,7.0
淮北市,3406.0,2017-12-22,58027,徐州,4.8,3.4,0.0,7.7,52.0,0.5,1.8,7.0
徐州市,3203.0,2017-12-23,58027,徐州,7.4,5.2,0.0,0.0,52.0,1.2,3.5,5.0
淮北市,3406.0,2017-12-23,58027,徐州,7.4,5.2,0.0,0.0,52.0,1.2,3.5,5.0
徐州市,3203.0,2017-12-24,58027,徐州,4.3,3.6,0.0,8.0,46.0,3.2,5.8,14.0
淮北市,3406.0,2017-12-24,58027,徐州,4.3,3.6,0.0,8.0,46.0,3.2,5.8,14.0
徐州市,3203.0,2017-12-25,58027,徐州,1.6,2.8,0.0,8.2,49.0,0.6,3.1,8.0
淮北市,3406.0,2017-12-25,58027,徐州,1.6,2.8,0.0,8.2,49.0,0.6,3.1,8.0
徐州市,3203.0,2017-12-26,58027,徐州,2.9,3.1,0.0,7.5,53.0,0.4,1.9,7.0
淮北市,3406.0,2017-12-26,58027,徐州,2.9,3.1,0.0,7.5,53.0,0.4,1.9,7.0
徐州市,3203.0,2017-12-27,58027,徐州,5.0,4.2,0.0,7.5,69.0,2.7,3.8,5.0
淮北市,3406.0,2017-12-27,58027,徐州,5.0,4.2,0.0,7.5,69.0,2.7,3.8,5.0
徐州市,3203.0,2017-12-28,58027,徐州,5.4,5.4,0.0,6.4,76.0,1.6,3.4,5.0
淮北市,3406.0,2017-12-28,58027,徐州,5.4,5.4,0.0,6.4,76.0,1.6,3.4,5.0
徐州市,3203.0,2017-12-29,58027,徐州,4.2,4.2,0.0,6.1,89.0,0.7,1.9,5.0
淮北市,3406.0,2017-12-29,58027,徐州,4.2,4.2,0.0,6.1,89.0,0.7,1.9,5.0
徐州市,3203.0,2017-12-30,58027,徐州,3.6,4.6,0.0,2.5,88.0,1.6,4.0,14.0
淮北市,3406.0,2017-12-30,58027,徐州,3.6,4.6,0.0,2.5,88.0,1.6,4.0,14.0
徐州市,3203.0,2017-12-31,58027,徐州,2.7,2.8,0.0,8.0,58.0,0.9,2.6,13.0
淮北市,3406.0,2017-12-31,58027,徐州,2.7,2.8,0.0,8.0,58.0,0.9,2.6,13.0
宿迁市,3213.0,2017-12-01,58038,沭阳,3.4,5.2,0.0,5.1,67.0,1.2,2.4,5.0
宿迁市,3213.0,2017-12-02,58038,沭阳,5.5,7.5,0.0,7.0,64.0,1.5,4.6,9.0
宿迁市,3213.0,2017-12-03,58038,沭阳,5.9,6.0,0.0,2.7,83.0,0.8,2.2,13.0
宿迁市,3213.0,2017-12-04,58038,沭阳,4.1,6.5,0.0,7.4,60.0,2.7,5.1,2.0
宿迁市,3213.0,2017-12-05,58038,沭阳,1.1,2.9,0.0,7.5,54.0,1.2,4.2,12.0
宿迁市,3213.0,2017-12-06,58038,沭阳,2.4,3.7,0.0,7.5,68.0,1.2,3.5,11.0
宿迁市,3213.0,2017-12-07,58038,沭阳,3.0,4.4,0.0,7.3,66.0,0.7,3.2,2.0
宿迁市,3213.0,2017-12-08,58038,沭阳,2.3,3.9,0.0,7.6,45.0,2.1,4.5,2.0
宿迁市,3213.0,2017-12-09,58038,沭阳,3.6,3.9,0.0,6.9,45.0,1.9,4.3,11.0
宿迁市,3213.0,2017-12-10,58038,沭阳,5.6,5.4,0.0,7.3,44.0,1.4,3.6,14.0
宿迁市,3213.0,2017-12-11,58038,沭阳,3.0,4.3,0.0,6.9,57.0,1.4,4.9,4.0
宿迁市,3213.0,2017-12-12,58038,沭阳,1.2,3.5,0.0,7.1,54.0,3.5,4.8,5.0
宿迁市,3213.0,2017-12-13,58038,沭阳,3.0,3.9,0.0,4.6,65.0,4.1,6.0,5.0
宿迁市,3213.0,2017-12-14,58038,沭阳,2.4,3.5,0.6,0.0,84.0,2.7,4.3,5.0
宿迁市,3213.0,2017-12-15,58038,沭阳,3.4,4.3,0.0,0.0,91.0,1.7,2.4,2.0
宿迁市,3213.0,2017-12-16,58038,沭阳,1.4,2.5,0.0,7.0,53.0,2.2,4.9,15.0
宿迁市,3213.0,2017-12-17,58038,沭阳,-1.4,0.2,0.0,7.3,44.0,1.6,4.1,12.0
宿迁市,3213.0,2017-12-18,58038,沭阳,2.4,2.9,0.0,7.1,44.0,2.0,3.8,12.0
宿迁市,3213.0,2017-12-19,58038,沭阳,2.7,3.3,0.0,7.0,39.0,1.5,4.1,2.0
宿迁市,3213.0,2017-12-20,58038,沭阳,2.9,2.3,0.0,7.1,46.0,1.6,4.8,14.0
宿迁市,3213.0,2017-12-21,58038,沭阳,2.7,2.7,0.0,7.4,52.0,0.9,3.3,10.0
宿迁市,3213.0,2017-12-22,58038,沭阳,5.0,4.3,0.0,7.3,53.0,1.0,2.6,9.0
宿迁市,3213.0,2017-12-23,58038,沭阳,7.6,6.9,0.0,0.0,63.0,1.9,3.3,5.0
宿迁市,3213.0,2017-12-24,58038,沭阳,5.6,5.3,0.0,6.4,53.0,1.8,5.3,14.0
宿迁市,3213.0,2017-12-25,58038,沭阳,2.4,3.1,0.0,7.0,53.0,0.9,3.0,2.0
宿迁市,3213.0,2017-12-26,58038,沭阳,3.8,4.1,0.0,7.0,59.0,1.6,4.2,4.0
宿迁市,3213.0,2017-12-27,58038,沭阳,4.5,4.7,0.0,5.7,73.0,2.6,5.2,6.0
宿迁市,3213.0,2017-12-28,58038,沭阳,6.4,7.0,0.0,5.9,81.0,1.9,4.8,6.0
宿迁市,3213.0,2017-12-29,58038,沭阳,5.7,6.9,0.0,0.0,93.0,0.7,2.3,12.0
宿迁市,3213.0,2017-12-30,58038,沭阳,5.0,5.7,0.0,0.0,91.0,1.1,3.1,16.0
宿迁市,3213.0,2017-12-31,58038,沭阳,2.1,2.9,0.0,5.6,78.0,1.7,3.1,12.0
连云港市,3207.0,2017-12-01,58040,赣榆,1.7,2.4,0.0,8.0,56.0,1.3,3.6,5.0
连云港市,3207.0,2017-12-02,58040,赣榆,5.8,6.1,0.0,6.6,60.0,1.5,4.0,11.0
连云港市,3207.0,2017-12-03,58040,赣榆,5.2,4.1,0.0,2.4,79.0,1.0,2.5,11.0
连云港市,3207.0,2017-12-04,58040,赣榆,2.6,4.2,0.0,8.6,58.0,2.2,5.2,2.0
连云港市,3207.0,2017-12-05,58040,赣榆,1.4,1.5,0.0,8.4,38.0,2.7,4.5,12.0
连云港市,3207.0,2017-12-06,58040,赣榆,3.9,3.0,0.0,7.6,52.0,2.3,4.0,11.0
连云港市,3207.0,2017-12-07,58040,赣榆,2.7,3.5,0.0,7.9,60.0,2.0,3.9,2.0
连云港市,3207.0,2017-12-08,58040,赣榆,2.2,2.5,0.0,8.5,40.0,2.2,5.3,2.0
连云港市,3207.0,2017-12-09,58040,赣榆,4.2,4.8,0.0,7.5,41.0,2.7,5.0,11.0
连云港市,3207.0,2017-12-10,58040,赣榆,4.6,3.5,0.0,8.2,42.0,1.9,6.1,16.0
连云港市,3207.0,2017-12-11,58040,赣榆,0.9,1.2,0.0,8.3,46.0,2.5,6.5,3.0
连云港市,3207.0,2017-12-12,58040,赣榆,-1.5,-0.3,0.0,8.0,59.0,2.3,6.6,3.0
连云港市,3207.0,2017-12-13,58040,赣榆,1.7,2.2,0.0,3.0,66.0,2.3,6.8,3.0
连云港市,3207.0,2017-12-14,58040,赣榆,1.0,1.4,1.9,0.0,80.0,2.1,3.5,3.0
连云港市,3207.0,2017-12-15,58040,赣榆,2.7,3.1,0.0,0.0,87.0,1.3,3.8,2.0
连云港市,3207.0,2017-12-16,58040,赣榆,-0.4,-0.1,0.0,7.3,53.0,2.5,7.6,14.0
连云港市,3207.0,2017-12-17,58040,赣榆,-0.5,-1.3,0.0,8.3,36.0,1.8,4.7,14.0
连云港市,3207.0,2017-12-18,58040,赣榆,2.2,1.8,0.0,8.2,44.0,1.9,4.1,11.0
连云港市,3207.0,2017-12-19,58040,赣榆,0.7,0.0,0.0,8.4,46.0,1.4,3.0,1.0
连云港市,3207.0,2017-12-20,58040,赣榆,2.8,1.6,0.0,7.4,44.0,2.9,6.9,15.0
连云港市,3207.0,2017-12-21,58040,赣榆,2.1,0.9,0.0,8.0,52.0,1.3,3.3,11.0
连云港市,3207.0,2017-12-22,58040,赣榆,5.9,2.7,0.0,6.4,48.0,1.0,3.1,9.0
连云港市,3207.0,2017-12-23,58040,赣榆,4.9,3.8,0.0,3.6,83.0,1.3,3.9,4.0
连云港市,3207.0,2017-12-24,58040,赣榆,5.9,4.6,0.0,7.7,51.0,2.4,6.2,15.0
连云港市,3207.0,2017-12-25,58040,赣榆,2.0,0.9,0.0,3.7,42.0,1.4,3.5,12.0
连云港市,3207.0,2017-12-26,58040,赣榆,1.6,1.4,0.0,7.8,66.0,1.9,5.2,4.0
连云港市,3207.0,2017-12-27,58040,赣榆,4.3,2.9,0.0,6.5,71.0,1.6,4.3,8.0
连云港市,3207.0,2017-12-28,58040,赣榆,6.3,4.7,0.0,0.0,81.0,1.8,3.7,7.0
连云港市,3207.0,2017-12-29,58040,赣榆,6.3,7.6,0.0,2.7,83.0,0.6,2.5,12.0
连云港市,3207.0,2017-12-30,58040,赣榆,4.9,5.6,1.3,1.3,80.0,1.4,3.6,2.0
连云港市,3207.0,2017-12-31,58040,赣榆,2.6,2.5,0.0,7.7,63.0,1.5,3.0,13.0
亳州市,3416.0,2017-12-01,58102,亳州,3.4,4.8,0.0,5.9,75.0,1.0,2.8,6.0
亳州市,3416.0,2017-12-02,58102,亳州,6.7,7.0,0.0,7.4,73.0,2.7,5.2,9.0
亳州市,3416.0,2017-12-03,58102,亳州,7.1,6.2,0.0,1.2,82.0,2.0,3.0,16.0
亳州市,3416.0,2017-12-04,58102,亳州,3.5,4.2,0.0,0.0,82.0,1.8,5.0,16.0
亳州市,3416.0,2017-12-05,58102,亳州,2.3,3.4,0.0,7.9,61.0,1.6,3.8,12.0
亳州市,3416.0,2017-12-06,58102,亳州,3.7,3.4,0.0,7.2,71.0,2.6,4.7,10.0
亳州市,3416.0,2017-12-07,58102,亳州,4.1,3.5,0.0,6.5,63.0,2.2,5.0,1.0
亳州市,3416.0,2017-12-08,58102,亳州,2.4,2.3,0.0,8.1,46.0,2.6,5.7,1.0
亳州市,3416.0,2017-12-09,58102,亳州,4.5,3.4,0.0,3.1,46.0,2.0,5.1,10.0
亳州市,3416.0,2017-12-10,58102,亳州,5.7,4.5,0.0,7.8,35.0,2.5,5.9,13.0
亳州市,3416.0,2017-12-11,58102,亳州,4.2,3.6,0.0,7.4,47.0,1.9,4.2,2.0
亳州市,3416.0,2017-12-12,58102,亳州,2.5,3.7,0.0,2.4,54.0,4.3,6.6,5.0
亳州市,3416.0,2017-12-13,58102,亳州,4.0,4.6,0.0,0.0,63.0,4.0,5.6,5.0
亳州市,3416.0,2017-12-14,58102,亳州,2.9,3.6,0.2,0.0,81.0,2.9,5.5,3.0
亳州市,3416.0,2017-12-15,58102,亳州,4.0,5.5,0.0,0.0,80.0,1.9,4.1,1.0
亳州市,3416.0,2017-12-16,58102,亳州,1.4,2.5,0.0,6.8,61.0,2.9,6.3,16.0
亳州市,3416.0,2017-12-17,58102,亳州,-0.5,-0.1,0.0,7.7,48.0,2.1,4.4,11.0
亳州市,3416.0,2017-12-18,58102,亳州,3.1,2.6,0.0,8.6,43.0,1.7,4.0,13.0
亳州市,3416.0,2017-12-19,58102,亳州,2.2,1.0,0.0,7.0,52.0,1.9,5.4,8.0
亳州市,3416.0,2017-12-20,58102,亳州,3.9,2.3,0.0,8.1,45.0,1.3,5.5,14.0
亳州市,3416.0,2017-12-21,58102,亳州,6.9,5.1,0.0,7.9,37.0,3.6,5.3,8.0
亳州市,3416.0,2017-12-22,58102,亳州,7.8,6.4,0.0,7.2,48.0,2.0,5.3,8.0
亳州市,3416.0,2017-12-23,58102,亳州,7.2,6.4,0.0,0.0,60.0,1.6,3.4,14.0
亳州市,3416.0,2017-12-24,58102,亳州,4.9,3.9,0.0,8.3,47.0,2.4,7.0,14.0
亳州市,3416.0,2017-12-25,58102,亳州,4.4,3.9,0.0,7.0,45.0,2.7,4.7,7.0
亳州市,3416.0,2017-12-26,58102,亳州,5.7,4.6,0.0,6.9,48.0,2.0,3.9,1.0
亳州市,3416.0,2017-12-27,58102,亳州,5.0,4.5,0.0,4.2,55.0,3.1,4.6,7.0
亳州市,3416.0,2017-12-28,58102,亳州,7.4,8.3,0.0,4.9,67.0,1.8,3.5,5.0
亳州市,3416.0,2017-12-29,58102,亳州,4.9,5.2,0.0,0.0,80.0,1.1,2.6,15.0
亳州市,3416.0,2017-12-30,58102,亳州,5.1,5.8,0.0,4.4,63.0,3.1,4.9,15.0
亳州市,3416.0,2017-12-31,58102,亳州,3.2,2.4,0.0,7.1,61.0,1.8,4.6,8.0
宿州市,3413.0,2017-12-01,58122,宿州,2.8,3.2,0.0,5.2,87.0,0.9,1.8,3.0
宿州市,3413.0,2017-12-02,58122,宿州,6.0,6.3,0.0,7.4,74.0,1.4,4.8,8.0
宿州市,3413.0,2017-12-03,58122,宿州,6.3,6.0,0.0,0.5,90.0,0.7,1.7,13.0
宿州市,3413.0,2017-12-04,58122,宿州,4.8,5.2,0.0,5.4,74.0,1.4,3.8,4.0
宿州市,3413.0,2017-12-05,58122,宿州,3.0,2.7,0.0,7.9,66.0,1.5,2.8,11.0
宿州市,3413.0,2017-12-06,58122,宿州,2.5,3.6,0.0,7.0,77.0,1.2,2.6,11.0
宿州市,3413.0,2017-12-07,58122,宿州,3.9,3.6,0.0,7.4,74.0,1.3,2.9,15.0
宿州市,3413.0,2017-12-08,58122,宿州,3.6,2.7,0.0,8.3,44.0,2.0,3.3,15.0
宿州市,3413.0,2017-12-09,58122,宿州,5.1,5.2,0.0,5.1,43.0,2.2,3.5,11.0
宿州市,3413.0,2017-12-10,58122,宿州,5.3,4.6,0.0,8.4,45.0,1.9,4.1,15.0
宿州市,3413.0,2017-12-11,58122,宿州,3.6,3.8,0.0,7.9,55.0,1.5,3.0,3.0
宿州市,3413.0,2017-12-12,58122,宿州,2.6,4.1,0.0,7.0,58.0,2.8,5.0,4.0
宿州市,3413.0,2017-12-13,58122,宿州,4.2,5.9,0.0,2.2,66.0,3.5,4.9,4.0
宿州市,3413.0,2017-12-14,58122,宿州,2.8,3.5,0.0,0.0,84.0,2.7,4.8,4.0
宿州市,3413.0,2017-12-15,58122,宿州,3.4,4.2,0.2,0.0,95.0,1.6,3.2,4.0
宿州市,3413.0,2017-12-16,58122,宿州,2.2,2.8,0.0,7.0,61.0,2.4,4.9,15.0
宿州市,3413.0,2017-12-17,58122,宿州,-0.1,-0.9,0.0,8.3,47.0,1.7,3.4,12.0
宿州市,3413.0,2017-12-18,58122,宿州,3.0,2.6,0.0,8.5,47.0,1.9,3.7,13.0
宿州市,3413.0,2017-12-19,58122,宿州,2.9,1.3,0.0,7.7,46.0,1.2,3.3,4.0
宿州市,3413.0,2017-12-20,58122,宿州,4.7,3.5,0.0,8.2,40.0,2.1,3.5,13.0
宿州市,3413.0,2017-12-21,58122,宿州,3.9,2.6,0.0,8.5,48.0,1.1,3.0,8.0
宿州市,3413.0,2017-12-22,58122,宿州,6.2,4.7,0.0,7.6,56.0,0.9,2.0,8.0
宿州市,3413.0,2017-12-23,58122,宿州,8.0,6.5,0.0,0.0,59.0,1.6,2.8,3.0
宿州市,3413.0,2017-12-24,58122,宿州,5.3,3.7,0.0,8.4,49.0,2.0,4.9,15.0
宿州市,3413.0,2017-12-25,58122,宿州,2.4,1.1,0.0,8.0,50.0,1.0,3.1,8.0
宿州市,3413.0,2017-12-26,58122,宿州,3.9,2.5,0.0,7.4,55.0,1.1,1.9,8.0
宿州市,3413.0,2017-12-27,58122,宿州,4.7,3.8,0.0,7.3,65.0,2.2,3.8,7.0
宿州市,3413.0,2017-12-28,58122,宿州,6.2,6.7,0.0,6.2,80.0,1.9,3.3,4.0
宿州市,3413.0,2017-12-29,58122,宿州,4.9,4.6,0.0,5.7,89.0,0.7,1.8,5.0
宿州市,3413.0,2017-12-30,58122,宿州,3.5,4.8,0.0,0.0,89.0,1.7,3.8,15.0
宿州市,3413.0,2017-12-31,58122,宿州,3.1,1.8,0.0,7.7,69.0,1.2,2.7,11.0
淮安市,3208.0,2017-12-01,58143,阜宁,3.4,4.2,0.0,5.0,70.0,1.4,2.9,2.0
淮安市,3208.0,2017-12-02,58143,阜宁,5.1,5.3,0.0,2.1,73.0,1.7,4.0,9.0
淮安市,3208.0,2017-12-03,58143,阜宁,6.8,6.5,0.0,5.3,83.0,1.2,2.3,13.0
淮安市,3208.0,2017-12-04,58143,阜宁,5.0,5.8,0.0,6.4,66.0,2.4,5.5,2.0
淮安市,3208.0,2017-12-05,58143,阜宁,2.0,2.7,0.0,8.1,47.0,2.6,4.8,14.0
淮安市,3208.0,2017-12-06,58143,阜宁,3.2,3.0,0.0,6.8,60.0,1.6,4.4,11.0
淮安市,3208.0,2017-12-07,58143,阜宁,3.9,3.4,0.0,6.7,67.0,1.4,3.8,1.0
淮安市,3208.0,2017-12-08,58143,阜宁,3.0,3.3,0.0,8.4,43.0,2.9,5.3,1.0
淮安市,3208.0,2017-12-09,58143,阜宁,4.9,4.0,0.0,3.6,44.0,3.3,4.8,11.0
淮安市,3208.0,2017-12-10,58143,阜宁,5.8,5.2,0.0,7.0,48.0,3.1,5.7,16.0
淮安市,3208.0,2017-12-11,58143,阜宁,3.2,3.8,0.0,6.9,66.0,1.6,4.3,3.0
淮安市,3208.0,2017-12-12,58143,阜宁,1.6,3.1,0.0,7.0,65.0,2.1,4.3,3.0
淮安市,3208.0,2017-12-13,58143,阜宁,2.5,3.2,0.0,2.3,75.0,2.7,5.0,4.0
淮安市,3208.0,2017-12-14,58143,阜宁,3.6,4.3,1.3,0.0,86.0,1.4,4.2,4.0
淮安市,3208.0,2017-12-15,58143,阜宁,4.4,4.8,0.1,0.0,90.0,1.2,2.7,2.0
淮安市,3208.0,2017-12-16,58143,阜宁,1.2,2.8,0.0,5.9,61.0,2.8,6.3,15.0
淮安市,3208.0,2017-12-17,58143,阜宁,-0.8,1.1,0.0,7.9,45.0,3.2,4.6,14.0
淮安市,3208.0,2017-12-18,58143,阜宁,3.6,2.8,0.0,7.9,43.0,3.2,4.8,13.0
淮安市,3208.0,2017-12-19,58143,阜宁,1.9,2.8,0.0,8.1,60.0,1.2,4.1,1.0
淮安市,3208.0,2017-12-20,58143,阜宁,3.3,2.3,0.0,6.7,55.0,3.3,5.9,12.0
淮安市,3208.0,2017-12-21,58143,阜宁,2.7,2.4,0.0,7.1,64.0,1.4,4.1,10.0
淮安市,3208.0,2017-12-22,58143,阜宁,5.2,3.6,0.0,7.4,56.0,1.5,3.0,9.0
淮安市,3208.0,2017-12-23,58143,阜宁,6.6,5.7,0.0,0.0,91.0,1.4,3.2,4.0
淮安市,3208.0,2017-12-24,58143,阜宁,6.3,5.6,0.0,5.6,59.0,3.5,6.2,14.0
淮安市,3208.0,2017-12-25,58143,阜宁,2.8,3.3,0.0,7.6,52.0,2.0,3.3,14.0
淮安市,3208.0,2017-12-26,58143,阜宁,3.7,3.0,0.0,6.4,68.0,1.1,3.8,3.0
淮安市,3208.0,2017-12-27,58143,阜宁,3.7,3.5,0.0,5.4,80.0,2.0,4.4,7.0
淮安市,3208.0,2017-12-28,58143,阜宁,6.7,5.7,0.0,0.0,84.0,2.7,5.2,7.0
淮安市,3208.0,2017-12-29,58143,阜宁,8.0,8.1,0.0,0.0,91.0,1.0,2.7,13.0
淮安市,3208.0,2017-12-30,58143,阜宁,5.1,5.3,0.0,0.0,92.0,1.8,4.5,16.0
淮安市,3208.0,2017-12-31,58143,阜宁,2.5,4.4,0.0,2.3,86.0,1.2,3.3,13.0
盐城市,3209.0,2017-12-01,58150,射阳,3.7,3.9,0.0,6.7,67.0,1.6,4.3,4.0
盐城市,3209.0,2017-12-02,58150,射阳,4.3,4.4,0.0,5.8,72.0,1.3,3.9,10.0
盐城市,3209.0,2017-12-03,58150,射阳,6.4,6.4,0.0,6.6,82.0,0.9,3.1,4.0
盐城市,3209.0,2017-12-04,58150,射阳,5.5,5.9,0.0,6.9,67.0,3.3,6.7,2.0
盐城市,3209.0,2017-12-05,58150,射阳,1.9,2.4,0.0,8.8,46.0,3.4,5.1,13.0
盐城市,3209.0,2017-12-06,58150,射阳,1.8,2.2,0.0,7.9,65.0,1.9,4.4,11.0
盐城市,3209.0,2017-12-07,58150,射阳,4.1,3.5,0.0,7.8,62.0,2.1,5.5,2.0
盐城市,3209.0,2017-12-08,58150,射阳,2.6,2.8,0.0,8.8,44.0,4.0,6.5,16.0
盐城市,3209.0,2017-12-09,58150,射阳,2.2,2.0,0.0,7.8,57.0,1.1,4.3,11.0
盐城市,3209.0,2017-12-10,58150,射阳,5.4,4.7,0.0,8.0,52.0,3.1,6.9,15.0
盐城市,3209.0,2017-12-11,58150,射阳,3.5,4.3,0.0,7.9,64.0,1.7,5.4,2.0
盐城市,3209.0,2017-12-12,58150,射阳,2.0,2.9,0.0,8.3,64.0,3.3,5.4,4.0
盐城市,3209.0,2017-12-13,58150,射阳,3.5,2.8,0.0,5.2,69.0,3.7,6.6,3.0
盐城市,3209.0,2017-12-14,58150,射阳,4.4,4.2,1.4,0.0,82.0,2.7,6.6,4.0
盐城市,3209.0,2017-12-15,58150,射阳,5.1,4.6,0.2,0.0,86.0,1.7,4.0,16.0
盐城市,3209.0,2017-12-16,58150,射阳,2.0,2.0,0.0,7.5,58.0,4.6,8.0,15.0
盐城市,3209.0,2017-12-17,58150,射阳,-0.6,0.2,0.0,8.8,43.0,3.5,5.6,13.0
盐城市,3209.0,2017-12-18,58150,射阳,1.1,1.6,0.0,8.8,58.0,2.4,5.6,13.0
盐城市,3209.0,2017-12-19,58150,射阳,2.8,2.6,0.0,9.0,58.0,1.8,5.1,2.0
盐城市,3209.0,2017-12-20,58150,射阳,2.2,1.2,0.0,8.2,62.0,2.1,6.8,14.0
盐城市,3209.0,2017-12-21,58150,射阳,1.6,2.1,0.0,8.2,67.0,1.2,3.7,10.0
盐城市,3209.0,2017-12-22,58150,射阳,3.7,3.5,0.0,8.4,70.0,0.6,3.3,10.0
