city_name,city_code,year,temp,gtemp,rain,wind,sunshine,humidity
平顶山市,4104.0,2017,2.619354838709677,3.75483870967742,0.7032258064516129,2.0451612903225804,2.7258064516129035,68.6774193548387
广元市,5108.0,2017,2.6806451612903226,4.077419354838711,0.7290322580645162,1.0903225806451613,1.2419354838709675,82.2258064516129
广安市,5116.0,2017,8.458064516129033,8.419354838709678,0.4967741935483871,1.7677419354838713,2.3419354838709685,76.51612903225806
广州市,4401.0,2017,15.43548387096774,18.65806451612903,0.43225806451612897,2.438709677419354,3.941935483870968,80.87096774193549
庆阳市,6210.0,2017,-1.4387096774193548,-1.2870967741935484,0.18387096774193548,2.041935483870968,6.15483870967742,44.29032258064516
廊坊市,1310.0,2017,-1.6677419354838716,-2.6967741935483867,0.0064516129032258064,2.0032258064516126,5.6483870967741945,50.12903225806453
延安市,6106.0,2017,-3.032258064516129,-2.390322580645161,0.061290322580645165,1.7548387096774194,7.022580645161289,50.612903225806456
延边朝鲜族自治州,2224.0,2017,-14.193548387096774,-4.196774193548388,0.045161290322580636,1.7838709677419355,5.4,62.25806451612904
开封市,4102.0,2017,2.4967741935483865,3.1806451612903213,0.3612903225806451,1.9290322580645165,3.535483870967741,61.548387096774185
张家口市,1307.0,2017,-12.516129032258064,-8.480645161290324,0.22258064516129036,2.570967741935483,7.16774193548387,63.354838709677416
张家界市,4308.0,2017,7.090322580645161,7.4612903225806475,0.9193548387096772,1.1129032258064515,1.2935483870967743,77.48387096774194
张掖市,6207.0,2017,-7.929032258064517,-6.435483870967745,0.04516129032258065,2.45483870967742,7.56451612903226,45.74193548387096
徐州市,3203.0,2017,2.8483870967741938,3.2322580645161296,1.474193548387097,1.7064516129032257,5.3419354838709685,70.6774193548387
德宏傣族景颇族自治州,5331.0,2017,9.47741935483871,10.883870967741935,0.8354838709677419,1.9903225806451608,9.674193548387096,70.93548387096773
德州市,3714.0,2017,-1.3064516129032258,-0.3032258064516128,0.0,1.9161290322580649,3.7967741935483863,71.2258064516129
德阳市,5106.0,2017,8.296774193548387,8.416129032258064,0.1258064516129032,1.458064516129032,1.6548387096774195,69.90322580645162
忻州市,1409.0,2017,-3.796774193548388,-3.106451612903226,0.0,1.95483870967742,5.193548387096773,36.451612903225815
怀化市,4312.0,2017,7.693548387096776,8.470967741935487,0.9225806451612903,1.1225806451612903,0.967741935483871,79.0
怒江傈僳族自治州,5333.0,2017,14.33548387096774,17.583870967741934,0.08064516129032258,0.7451612903225807,7.574193548387099,54.41935483870968
恩施土家族苗族自治州,4228.0,2017,6.096774193548387,6.6225806451612925,0.6870967741935483,1.1451612903225812,0.7935483870967741,83.6774193548387
惠州市,4413.0,2017,16.651612903225807,18.016129032258068,0.31935483870967746,2.2161290322580647,4.5935483870967735,74.90322580645163
成都市,5101.0,2017,7.267741935483872,8.641935483870968,0.13870967741935486,1.1903225806451612,1.6677419354838707,81.38709677419354
扬州市,3210.0,2017,4.767741935483873,5.977419354838709,1.535483870967742,1.8161290322580643,4.596774193548387,74.6774193548387
承德市,1308.0,2017,-7.135483870967742,-7.848387096774192,0.08064516129032258,1.6064516129032258,5.419354838709676,54.032258064516135
抚州市,3610.0,2017,9.496774193548386,10.654838709677419,1.403225806451613,2.4838709677419355,2.8129032258064512,78.83870967741936
抚顺市,2104.0,2017,-11.661290322580646,-5.599999999999998,0.2935483870967742,1.9064516129032256,5.425806451612903,68.90322580645162
